UTC,Open,High,Low,Close,Volume
27.01.2025 05:58:00.000 UTC,2753.255,2753.635,2752.655,2752.875,0.08343
27.01.2025 05:59:00.000 UTC,2752.875,2753.455,2752.845,2753.025,0.08109
27.01.2025 06:00:00.000 UTC,2752.985,2753.305,2752.605,2753.175,0.08658
27.01.2025 06:01:00.000 UTC,2753.175,2753.215,2752.225,2752.335,0.05025
27.01.2025 06:02:00.000 UTC,2752.345,2752.605,2751.685,2752.245,0.0492
27.01.2025 06:03:00.000 UTC,2752.255,2752.955,2752.255,2752.775,0.03018
27.01.2025 06:04:00.000 UTC,2752.815,2753.325,2752.605,2753.095,0.04053
27.01.2025 06:05:00.000 UTC,2753.075,2753.295,2752.475,2753.035,0.09093
27.01.2025 06:06:00.000 UTC,2753.005,2753.275,2752.865,2752.885,0.04821
27.01.2025 06:07:00.000 UTC,2752.895,2753.085,2752.865,2752.975,0.00672
27.01.2025 06:08:00.000 UTC,2752.955,2753.145,2752.865,2752.985,0.00924
27.01.2025 06:09:00.000 UTC,2752.965,2752.965,2752.075,2752.465,0.04545
27.01.2025 06:10:00.000 UTC,2752.415,2752.448,2751.995,2752.085,0.05745
27.01.2025 06:11:00.000 UTC,2752.105,2752.185,2751.895,2752.085,0.06888
27.01.2025 06:12:00.000 UTC,2752.135,2752.235,2751.715,2751.895,0.05682
27.01.2025 06:13:00.000 UTC,2751.885,2752.245,2751.845,2752.185,0.06309
27.01.2025 06:14:00.000 UTC,2752.185,2752.255,2751.605,2752.145,0.10641
27.01.2025 06:15:00.000 UTC,2752.205,2752.468,2751.545,2752.188,0.08511
27.01.2025 06:16:00.000 UTC,2752.268,2752.545,2751.955,2752.235,0.0582
27.01.2025 06:17:00.000 UTC,2752.225,2752.315,2751.795,2752.155,0.05256
27.01.2025 06:18:00.000 UTC,2752.185,2752.855,2751.945,2751.955,0.06618
27.01.2025 06:19:00.000 UTC,2752.038,2752.345,2751.715,2752.345,0.07035
27.01.2025 06:20:00.000 UTC,2752.398,2752.535,2752.025,2752.305,0.07791
27.01.2025 06:21:00.000 UTC,2752.415,2752.875,2751.745,2751.765,0.0645
27.01.2025 06:22:00.000 UTC,2751.785,2751.865,2750.755,2750.865,0.07062
27.01.2025 06:23:00.000 UTC,2750.865,2751.145,2750.625,2750.755,0.07818
27.01.2025 06:24:00.000 UTC,2750.715,2751.705,2750.565,2751.515,0.09834
27.01.2025 06:25:00.000 UTC,2751.565,2751.565,2750.845,2751.005,0.07248
27.01.2025 06:26:00.000 UTC,2751.005,2751.225,2750.765,2751.225,0.06477
27.01.2025 06:27:00.000 UTC,2751.225,2751.465,2751.025,2751.265,0.06057
27.01.2025 06:28:00.000 UTC,2751.265,2752.355,2751.265,2752.105,0.05634
27.01.2025 06:29:00.000 UTC,2752.125,2752.635,2752.075,2752.415,0.05508
27.01.2025 06:30:00.000 UTC,2752.505,2753.105,2752.285,2752.385,0.0837
27.01.2025 06:31:00.000 UTC,2752.305,2752.835,2752.245,2752.525,0.04593
27.01.2025 06:32:00.000 UTC,2752.515,2752.775,2752.065,2752.675,0.04395
27.01.2025 06:33:00.000 UTC,2752.715,2752.785,2751.775,2752.175,0.06543
27.01.2025 06:34:00.000 UTC,2752.175,2752.425,2752.015,2752.135,0.04314
27.01.2025 06:35:00.000 UTC,2752.095,2752.545,2751.855,2752.105,0.04215
27.01.2025 06:36:00.000 UTC,2752.135,2752.915,2751.915,2752.065,0.02505
27.01.2025 06:37:00.000 UTC,2752.015,2752.165,2751.905,2752.125,0.02325
27.01.2025 06:38:00.000 UTC,2752.075,2752.465,2751.995,2752.465,0.02253
27.01.2025 06:39:00.000 UTC,2752.465,2753.085,2752.455,2752.945,0.06567
27.01.2025 06:40:00.000 UTC,2752.965,2753.505,2752.735,2753.355,0.06585
27.01.2025 06:41:00.000 UTC,2753.375,2753.565,2753.125,2753.175,0.06528
27.01.2025 06:42:00.000 UTC,2753.125,2753.315,2752.725,2753.055,0.04482
27.01.2025 06:43:00.000 UTC,2753.095,2753.095,2752.465,2752.495,0.0285
27.01.2025 06:44:00.000 UTC,2752.455,2752.565,2752.085,2752.305,0.03183
27.01.2025 06:45:00.000 UTC,2752.355,2752.355,2751.765,2752.135,0.07152
27.01.2025 06:46:00.000 UTC,2752.058,2752.695,2752.055,2752.555,0.04749
27.01.2025 06:47:00.000 UTC,2752.545,2753.485,2752.498,2753.338,0.04566
27.01.2025 06:48:00.000 UTC,2753.338,2753.685,2752.905,2752.985,0.05802
27.01.2025 06:49:00.000 UTC,2753.025,2753.175,2752.795,2753.035,0.0561
27.01.2025 06:50:00.000 UTC,2753.015,2753.575,2753.015,2753.525,0.05748
27.01.2025 06:51:00.000 UTC,2753.615,2754.135,2753.355,2754.035,0.07206
27.01.2025 06:52:00.000 UTC,2754.035,2754.315,2754.005,2754.125,0.07935
27.01.2025 06:53:00.000 UTC,2754.135,2754.955,2754.065,2754.475,0.07665
27.01.2025 06:54:00.000 UTC,2754.475,2754.915,2754.315,2754.735,0.07563
27.01.2025 06:55:00.000 UTC,2754.735,2754.875,2754.315,2754.615,0.07899
27.01.2025 06:56:00.000 UTC,2754.585,2754.625,2753.875,2754.075,0.06762
27.01.2025 06:57:00.000 UTC,2753.995,2754.605,2753.915,2754.195,0.07662
27.01.2025 06:58:00.000 UTC,2754.195,2754.415,2753.825,2754.185,0.05034
27.01.2025 06:59:00.000 UTC,2754.215,2754.765,2753.825,2754.395,0.05409
27.01.2025 07:00:00.000 UTC,2754.425,2755.015,2754.145,2754.525,0.10209
27.01.2025 07:01:00.000 UTC,2754.535,2754.615,2754.225,2754.585,0.07635
27.01.2025 07:02:00.000 UTC,2754.545,2754.695,2754.015,2754.055,0.06672
27.01.2025 07:03:00.000 UTC,2754.055,2754.445,2753.675,2754.225,0.08877
27.01.2025 07:04:00.000 UTC,2754.225,2754.365,2753.655,2753.705,0.09701
27.01.2025 07:05:00.000 UTC,2753.725,2754.165,2753.395,2753.755,0.10638
27.01.2025 07:06:00.000 UTC,2753.815,2754.385,2753.545,2753.945,0.07938
27.01.2025 07:07:00.000 UTC,2753.955,2754.005,2753.275,2753.445,0.07383
27.01.2025 07:08:00.000 UTC,2753.305,2753.835,2753.255,2753.635,0.07161
27.01.2025 07:09:00.000 UTC,2753.628,2753.815,2753.205,2753.205,0.08928
27.01.2025 07:10:00.000 UTC,2753.375,2753.455,2752.925,2753.245,0.10347
27.01.2025 07:11:00.000 UTC,2753.185,2753.625,2752.925,2753.035,0.09732
27.01.2025 07:12:00.000 UTC,2753.035,2753.145,2752.695,2752.885,0.09156
27.01.2025 07:13:00.000 UTC,2752.915,2753.355,2752.795,2752.885,0.0741
27.01.2025 07:14:00.000 UTC,2752.895,2752.955,2752.565,2752.805,0.07836
27.01.2025 07:15:00.000 UTC,2752.805,2752.985,2752.555,2752.915,0.07047
27.01.2025 07:16:00.000 UTC,2752.908,2752.908,2752.115,2752.115,0.08118
27.01.2025 07:17:00.000 UTC,2752.145,2752.215,2751.775,2751.875,0.10119
27.01.2025 07:18:00.000 UTC,2751.875,2751.935,2751.495,2751.495,0.06099
27.01.2025 07:19:00.000 UTC,2751.515,2752.665,2751.365,2752.545,0.08856
27.01.2025 07:20:00.000 UTC,2752.515,2753.045,2752.465,2752.805,0.08088
27.01.2025 07:21:00.000 UTC,2752.845,2752.975,2751.605,2751.635,0.07848
27.01.2025 07:22:00.000 UTC,2751.685,2752.475,2751.345,2752.255,0.1083
27.01.2025 07:23:00.000 UTC,2752.305,2752.495,2752.015,2752.315,0.07446
27.01.2025 07:24:00.000 UTC,2752.255,2752.445,2751.425,2751.695,0.08403
27.01.2025 07:25:00.000 UTC,2751.725,2752.045,2750.695,2751.135,0.14421
27.01.2025 07:26:00.000 UTC,2751.155,2751.295,2750.275,2751.045,0.0825
27.01.2025 07:27:00.000 UTC,2751.175,2751.555,2750.255,2750.655,0.11796
27.01.2025 07:28:00.000 UTC,2750.655,2750.675,2747.725,2748.075,0.10773
27.01.2025 07:29:00.000 UTC,2748.095,2748.775,2747.965,2748.545,0.05013
27.01.2025 07:30:00.000 UTC,2748.475,2748.615,2747.065,2748.575,0.04614
27.01.2025 07:31:00.000 UTC,2748.635,2749.715,2748.255,2749.335,0.0507
27.01.2025 07:32:00.000 UTC,2749.335,2750.215,2749.195,2750.185,0.04245
27.01.2025 07:33:00.000 UTC,2750.185,2750.495,2749.905,2750.345,0.03366
27.01.2025 07:34:00.000 UTC,2750.335,2750.435,2749.975,2750.395,0.02424
27.01.2025 07:35:00.000 UTC,2750.395,2750.435,2750.135,2750.275,0.02052
27.01.2025 07:36:00.000 UTC,2750.275,2750.585,2749.755,2750.095,0.02472
27.01.2025 07:37:00.000 UTC,2750.095,2750.525,2749.935,2749.965,0.02892
27.01.2025 07:38:00.000 UTC,2749.965,2750.305,2749.925,2750.145,0.02256
27.01.2025 07:39:00.000 UTC,2750.125,2750.215,2749.865,2749.915,0.0168
27.01.2025 07:40:00.000 UTC,2749.915,2750.295,2749.755,2750.135,0.01719
27.01.2025 07:41:00.000 UTC,2750.135,2750.585,2750.135,2750.505,0.01692
27.01.2025 07:42:00.000 UTC,2750.465,2752.825,2750.425,2752.395,0.04773
27.01.2025 07:43:00.000 UTC,2752.395,2752.605,2752.045,2752.465,0.03312
27.01.2025 07:44:00.000 UTC,2752.435,2752.695,2751.405,2751.488,0.07335
27.01.2025 07:45:00.000 UTC,2751.515,2751.665,2750.885,2751.608,0.08991
27.01.2025 07:46:00.000 UTC,2751.608,2751.798,2751.375,2751.398,0.04521
27.01.2025 07:47:00.000 UTC,2751.398,2751.725,2751.175,2751.425,0.04131
27.01.2025 07:48:00.000 UTC,2751.425,2751.855,2751.235,2751.625,0.03138
27.01.2025 07:49:00.000 UTC,2751.585,2751.585,2750.655,2750.748,0.03624
27.01.2025 07:50:00.000 UTC,2750.748,2751.305,2750.615,2751.235,0.0339
27.01.2025 07:51:00.000 UTC,2751.235,2751.305,2750.805,2750.835,0.0174
27.01.2025 07:52:00.000 UTC,2750.835,2751.275,2750.775,2751.145,0.0282
27.01.2025 07:53:00.000 UTC,2751.165,2751.255,2750.465,2750.795,0.02325
27.01.2025 07:54:00.000 UTC,2750.795,2751.495,2750.448,2751.455,0.05643
27.01.2025 07:55:00.000 UTC,2751.425,2751.895,2751.385,2751.588,0.09003
27.01.2025 07:56:00.000 UTC,2751.595,2752.195,2751.385,2751.385,0.02724
27.01.2025 07:57:00.000 UTC,2751.425,2751.425,2750.895,2750.955,0.0303
27.01.2025 07:58:00.000 UTC,2750.955,2750.985,2749.435,2749.565,0.04599
27.01.2025 07:59:00.000 UTC,2749.578,2750.245,2749.195,2749.285,0.04353
27.01.2025 08:00:00.000 UTC,2749.235,2750.545,2749.235,2749.545,0.11115
27.01.2025 08:01:00.000 UTC,2749.525,2750.095,2749.385,2750.085,0.02796
27.01.2025 08:02:00.000 UTC,2750.125,2750.165,2749.155,2749.705,0.02766
27.01.2025 08:03:00.000 UTC,2749.665,2750.895,2749.665,2750.675,0.02703
27.01.2025 08:04:00.000 UTC,2750.635,2751.535,2750.615,2751.148,0.0255
27.01.2025 08:05:00.000 UTC,2751.185,2752.065,2750.948,2751.855,0.04343
27.01.2025 08:06:00.000 UTC,2751.885,2752.565,2751.865,2752.455,0.02412
27.01.2025 08:07:00.000 UTC,2752.548,2752.595,2751.395,2752.545,0.04821
27.01.2025 08:08:00.000 UTC,2752.535,2753.085,2751.795,2752.705,0.03748
27.01.2025 08:09:00.000 UTC,2752.705,2752.945,2751.585,2751.625,0.02943
27.01.2025 08:10:00.000 UTC,2751.705,2752.835,2751.685,2752.745,0.02982
27.01.2025 08:11:00.000 UTC,2752.715,2753.795,2752.325,2753.085,0.03096
27.01.2025 08:12:00.000 UTC,2753.145,2753.795,2752.945,2753.415,0.07176
27.01.2025 08:13:00.000 UTC,2753.375,2754.055,2753.375,2753.745,0.03837
27.01.2025 08:14:00.000 UTC,2753.715,2755.018,2752.845,2754.205,0.04859
27.01.2025 08:15:00.000 UTC,2754.305,2754.665,2753.915,2754.595,0.03395
27.01.2025 08:16:00.000 UTC,2754.655,2754.975,2754.185,2754.735,0.03204
27.01.2025 08:17:00.000 UTC,2754.775,2756.105,2754.625,2755.655,0.03975
27.01.2025 08:18:00.000 UTC,2755.635,2758.005,2755.495,2757.255,0.0351
27.01.2025 08:19:00.000 UTC,2757.215,2758.095,2756.485,2757.325,0.03381
27.01.2025 08:20:00.000 UTC,2757.255,2757.545,2756.315,2756.325,0.036
27.01.2025 08:21:00.000 UTC,2756.355,2756.725,2756.045,2756.545,0.03126
27.01.2025 08:22:00.000 UTC,2756.465,2756.605,2755.405,2756.055,0.03
27.01.2025 08:23:00.000 UTC,2756.085,2756.465,2755.465,2756.065,0.02712
27.01.2025 08:24:00.000 UTC,2756.135,2756.375,2755.325,2756.065,0.0306
27.01.2025 08:25:00.000 UTC,2756.035,2757.545,2756.005,2757.535,0.03189
27.01.2025 08:26:00.000 UTC,2757.505,2757.995,2756.975,2757.035,0.02652
27.01.2025 08:27:00.000 UTC,2757.025,2757.085,2756.195,2756.435,0.01944
27.01.2025 08:28:00.000 UTC,2756.395,2756.565,2755.865,2755.975,0.01608
27.01.2025 08:29:00.000 UTC,2756.025,2756.335,2755.795,2756.125,0.01512
27.01.2025 08:30:00.000 UTC,2756.155,2757.355,2755.685,2756.905,0.02892
27.01.2025 08:31:00.000 UTC,2756.875,2757.845,2756.855,2757.805,0.0288
27.01.2025 08:32:00.000 UTC,2757.835,2757.935,2757.335,2757.755,0.02613
27.01.2025 08:33:00.000 UTC,2757.805,2757.995,2756.785,2756.785,0.02604
27.01.2025 08:34:00.000 UTC,2756.805,2756.805,2755.685,2756.305,0.03552
27.01.2025 08:35:00.000 UTC,2756.315,2757.375,2756.315,2756.925,0.03696
27.01.2025 08:36:00.000 UTC,2756.955,2757.425,2756.365,2757.115,0.03144
27.01.2025 08:37:00.000 UTC,2757.065,2757.645,2756.875,2757.605,0.02436
27.01.2025 08:38:00.000 UTC,2757.605,2758.285,2757.585,2758.095,0.03912
27.01.2025 08:39:00.000 UTC,2758.125,2758.905,2757.905,2758.585,0.0366
27.01.2025 08:40:00.000 UTC,2758.565,2759.225,2758.495,2759.225,0.027
27.01.2025 08:41:00.000 UTC,2759.185,2759.565,2758.915,2759.505,0.0156
27.01.2025 08:42:00.000 UTC,2759.495,2759.695,2758.555,2759.585,0.02812
27.01.2025 08:43:00.000 UTC,2759.585,2759.625,2758.705,2758.885,0.03273
27.01.2025 08:44:00.000 UTC,2758.855,2759.095,2757.895,2758.565,0.03744
27.01.2025 08:45:00.000 UTC,2758.555,2758.715,2757.415,2757.505,0.02709
27.01.2025 08:46:00.000 UTC,2757.545,2757.775,2756.655,2756.775,0.01644
27.01.2025 08:47:00.000 UTC,2756.805,2757.395,2756.415,2757.395,0.02226
27.01.2025 08:48:00.000 UTC,2757.505,2757.675,2756.885,2757.405,0.07514
27.01.2025 08:49:00.000 UTC,2757.335,2757.535,2756.925,2757.185,0.04918
27.01.2025 08:50:00.000 UTC,2757.135,2757.145,2756.295,2756.465,0.05183
27.01.2025 08:51:00.000 UTC,2756.425,2756.425,2755.285,2756.185,0.12524
27.01.2025 08:52:00.000 UTC,2756.135,2756.665,2756.105,2756.145,0.12745
27.01.2025 08:53:00.000 UTC,2756.155,2756.405,2755.835,2756.075,0.1265
27.01.2025 08:54:00.000 UTC,2756.025,2756.375,2755.705,2756.285,0.09944
27.01.2025 08:55:00.000 UTC,2756.305,2757.095,2756.305,2756.935,0.11146
27.01.2025 08:56:00.000 UTC,2756.965,2757.275,2756.185,2756.655,0.09221
27.01.2025 08:57:00.000 UTC,2756.735,2757.265,2756.455,2756.505,0.11652
27.01.2025 08:58:00.000 UTC,2756.535,2757.785,2756.495,2757.485,0.04479
27.01.2025 08:59:00.000 UTC,2757.465,2757.625,2757.005,2757.055,0.06795
27.01.2025 09:00:00.000 UTC,2757.055,2757.055,2755.855,2755.855,0.08427
27.01.2025 09:01:00.000 UTC,2756.005,2756.925,2755.455,2756.875,0.1062
27.01.2025 09:02:00.000 UTC,2756.888,2758.085,2756.785,2757.815,0.07873
27.01.2025 09:03:00.000 UTC,2757.855,2759.475,2757.855,2759.325,0.13428
27.01.2025 09:04:00.000 UTC,2759.305,2760.925,2759.275,2760.925,0.11059
27.01.2025 09:05:00.000 UTC,2760.985,2762.215,2760.775,2761.885,0.03789
27.01.2025 09:06:00.000 UTC,2761.895,2762.195,2761.155,2761.715,0.04309
27.01.2025 09:07:00.000 UTC,2761.755,2762.955,2761.735,2762.955,0.04488
27.01.2025 09:08:00.000 UTC,2762.925,2763.595,2762.555,2763.185,0.04452
27.01.2025 09:09:00.000 UTC,2763.175,2763.235,2762.205,2763.075,0.03738
27.01.2025 09:10:00.000 UTC,2763.075,2763.275,2762.615,2763.065,0.04022
27.01.2025 09:11:00.000 UTC,2763.085,2764.055,2763.085,2763.935,0.03246
27.01.2025 09:12:00.000 UTC,2763.945,2764.635,2763.835,2764.495,0.03307
27.01.2025 09:13:00.000 UTC,2764.475,2764.825,2764.195,2764.565,0.03192
27.01.2025 09:14:00.000 UTC,2764.585,2764.605,2763.945,2764.445,0.02403
27.01.2025 09:15:00.000 UTC,2764.485,2764.725,2764.005,2764.215,0.03777
27.01.2025 09:16:00.000 UTC,2764.235,2764.525,2763.415,2763.415,0.02964
27.01.2025 09:17:00.000 UTC,2763.355,2763.475,2762.805,2763.285,0.01848
27.01.2025 09:18:00.000 UTC,2763.235,2763.265,2761.425,2761.435,0.01812
27.01.2025 09:19:00.000 UTC,2761.735,2761.885,2760.075,2760.155,0.02896
27.01.2025 09:20:00.000 UTC,2760.205,2761.895,2760.135,2760.675,0.03525
27.01.2025 09:21:00.000 UTC,2760.715,2761.365,2760.565,2761.095,0.01551
27.01.2025 09:22:00.000 UTC,2761.125,2761.255,2760.485,2760.805,0.02088
27.01.2025 09:23:00.000 UTC,2760.845,2761.045,2760.255,2760.565,0.02328
27.01.2025 09:24:00.000 UTC,2760.575,2760.805,2760.085,2760.295,0.01872
27.01.2025 09:25:00.000 UTC,2760.225,2760.815,2759.935,2760.745,0.02169
27.01.2025 09:26:00.000 UTC,2760.765,2762.275,2760.765,2761.785,0.018
27.01.2025 09:27:00.000 UTC,2761.805,2762.325,2761.645,2761.915,0.02347
27.01.2025 09:28:00.000 UTC,2761.875,2762.515,2761.505,2762.505,0.01984
27.01.2025 09:29:00.000 UTC,2762.535,2762.665,2761.765,2762.148,0.03228
27.01.2025 09:30:00.000 UTC,2762.095,2763.285,2761.965,2762.785,0.03202
27.01.2025 09:31:00.000 UTC,2762.765,2763.165,2762.545,2762.555,0.02089
27.01.2025 09:32:00.000 UTC,2762.555,2762.745,2761.885,2762.345,0.07458
27.01.2025 09:33:00.000 UTC,2762.375,2762.465,2761.785,2761.815,0.03044
27.01.2025 09:34:00.000 UTC,2761.845,2761.845,2760.495,2760.618,0.0388
27.01.2025 09:35:00.000 UTC,2760.618,2762.655,2760.355,2762.545,0.05555
27.01.2025 09:36:00.000 UTC,2762.545,2762.985,2762.455,2762.665,0.02572
27.01.2025 09:37:00.000 UTC,2762.698,2762.785,2762.295,2762.355,0.02587
27.01.2025 09:38:00.000 UTC,2762.335,2762.995,2762.335,2762.725,0.0169
27.01.2025 09:39:00.000 UTC,2762.755,2762.825,2762.035,2762.165,0.02085
27.01.2025 09:40:00.000 UTC,2762.135,2763.045,2762.135,2762.925,0.02025
27.01.2025 09:41:00.000 UTC,2762.945,2763.165,2762.115,2762.675,0.02988
27.01.2025 09:42:00.000 UTC,2762.635,2762.775,2762.415,2762.475,0.02052
27.01.2025 09:43:00.000 UTC,2762.505,2762.925,2762.475,2762.785,0.01908
27.01.2025 09:44:00.000 UTC,2762.855,2763.215,2762.565,2762.795,0.02064
27.01.2025 09:45:00.000 UTC,2762.775,2762.855,2762.315,2762.395,0.02547
27.01.2025 09:46:00.000 UTC,2762.455,2763.065,2762.315,2763.005,0.03253
27.01.2025 09:47:00.000 UTC,2762.975,2762.975,2762.335,2762.765,0.0357
27.01.2025 09:48:00.000 UTC,2762.815,2763.155,2762.595,2762.775,0.0265
27.01.2025 09:49:00.000 UTC,2762.785,2764.205,2762.775,2763.225,0.05329
27.01.2025 09:50:00.000 UTC,2763.245,2763.575,2762.625,2762.675,0.03048
27.01.2025 09:51:00.000 UTC,2762.645,2764.645,2762.615,2763.745,0.04161
27.01.2025 09:52:00.000 UTC,2763.855,2764.085,2763.535,2763.965,0.03182
27.01.2025 09:53:00.000 UTC,2764.085,2764.375,2762.985,2763.415,0.03332
27.01.2025 09:54:00.000 UTC,2763.455,2763.705,2763.085,2763.675,0.03501
27.01.2025 09:55:00.000 UTC,2763.655,2763.785,2762.705,2762.915,0.04393
27.01.2025 09:56:00.000 UTC,2762.945,2763.485,2762.495,2763.155,0.02469
27.01.2025 09:57:00.000 UTC,2763.085,2763.525,2762.925,2763.215,0.02316
27.01.2025 09:58:00.000 UTC,2763.195,2763.255,2762.665,2763.185,0.02376
27.01.2025 09:59:00.000 UTC,2763.205,2763.535,2763.085,2763.235,0.02808
27.01.2025 10:00:00.000 UTC,2763.215,2765.285,2763.055,2765.035,0.03717
27.01.2025 10:01:00.000 UTC,2765.075,2765.535,2764.615,2764.825,0.04079
27.01.2025 10:02:00.000 UTC,2764.685,2765.125,2763.345,2763.415,0.0848
27.01.2025 10:03:00.000 UTC,2763.415,2764.375,2763.005,2763.755,0.10904
27.01.2025 10:04:00.000 UTC,2763.785,2764.335,2763.585,2764.035,0.0357
27.01.2025 10:05:00.000 UTC,2764.085,2764.195,2763.075,2763.285,0.02916
27.01.2025 10:06:00.000 UTC,2763.265,2764.555,2763.125,2764.435,0.04956
27.01.2025 10:07:00.000 UTC,2764.465,2764.965,2764.255,2764.505,0.04941
27.01.2025 10:08:00.000 UTC,2764.475,2764.965,2763.815,2764.965,0.04296
27.01.2025 10:09:00.000 UTC,2764.995,2765.255,2764.705,2764.965,0.03876
27.01.2025 10:10:00.000 UTC,2764.935,2765.045,2763.855,2764.325,0.04044
27.01.2025 10:11:00.000 UTC,2764.305,2764.945,2764.095,2764.575,0.03012
27.01.2025 10:12:00.000 UTC,2764.595,2764.815,2764.205,2764.665,0.02988
27.01.2025 10:13:00.000 UTC,2764.635,2764.725,2764.225,2764.345,0.02292
27.01.2025 10:14:00.000 UTC,2764.375,2764.565,2763.505,2763.905,0.02316
27.01.2025 10:15:00.000 UTC,2763.925,2763.985,2763.165,2763.375,0.03771
27.01.2025 10:16:00.000 UTC,2763.395,2763.855,2763.195,2763.625,0.04284
27.01.2025 10:17:00.000 UTC,2763.645,2764.185,2763.385,2763.505,0.03732
27.01.2025 10:18:00.000 UTC,2763.505,2763.505,2762.905,2763.165,0.03084
27.01.2025 10:19:00.000 UTC,2763.135,2763.285,2762.615,2762.965,0.02106
27.01.2025 10:20:00.000 UTC,2763.185,2763.605,2762.795,2763.545,0.01941
27.01.2025 10:21:00.000 UTC,2763.605,2765.445,2763.605,2765.125,0.03813
27.01.2025 10:22:00.000 UTC,2765.145,2765.415,2764.465,2764.555,0.03306
27.01.2025 10:23:00.000 UTC,2764.465,2764.775,2764.235,2764.615,0.02544
27.01.2025 10:24:00.000 UTC,2764.555,2765.065,2764.555,2765.025,0.02028
27.01.2025 10:25:00.000 UTC,2765.045,2765.635,2764.875,2765.365,0.03249
27.01.2025 10:26:00.000 UTC,2765.345,2766.145,2764.895,2764.955,0.03031
27.01.2025 10:27:00.000 UTC,2765.075,2765.135,2764.365,2764.415,0.02388
27.01.2025 10:28:00.000 UTC,2764.395,2766.765,2764.235,2766.715,0.03372
27.01.2025 10:29:00.000 UTC,2766.675,2767.935,2766.445,2767.315,0.03417
27.01.2025 10:30:00.000 UTC,2767.245,2768.128,2766.668,2767.085,0.1189
27.01.2025 10:31:00.000 UTC,2767.065,2767.835,2766.545,2766.918,0.08575
27.01.2025 10:32:00.000 UTC,2766.905,2767.368,2766.415,2767.188,0.09538
27.01.2025 10:33:00.000 UTC,2767.205,2767.618,2767.068,2767.478,0.06655
27.01.2025 10:34:00.000 UTC,2767.468,2767.555,2766.955,2767.178,0.0657
27.01.2025 10:35:00.000 UTC,2767.175,2767.725,2767.075,2767.435,0.04517
27.01.2025 10:36:00.000 UTC,2767.415,2767.645,2766.978,2767.115,0.03603
27.01.2025 10:37:00.000 UTC,2767.075,2767.405,2766.975,2767.005,0.02076
27.01.2025 10:38:00.000 UTC,2767.055,2767.555,2766.878,2767.445,0.04212
27.01.2025 10:39:00.000 UTC,2767.395,2768.345,2767.395,2767.875,0.01863
27.01.2025 10:40:00.000 UTC,2768.165,2768.395,2767.505,2767.565,0.01704
27.01.2025 10:41:00.000 UTC,2767.585,2767.865,2767.475,2767.545,0.0138
27.01.2025 10:42:00.000 UTC,2767.605,2767.895,2767.065,2767.215,0.01989
27.01.2025 10:43:00.000 UTC,2767.215,2767.355,2766.558,2767.028,0.05379
27.01.2025 10:44:00.000 UTC,2767.018,2767.685,2766.695,2767.545,0.04731
27.01.2025 10:45:00.000 UTC,2767.515,2767.845,2766.565,2766.855,0.06033
27.01.2025 10:46:00.000 UTC,2766.865,2767.105,2766.615,2766.895,0.01998
27.01.2025 10:47:00.000 UTC,2766.935,2767.655,2766.865,2767.525,0.01836
27.01.2025 10:48:00.000 UTC,2767.545,2768.585,2767.495,2768.225,0.02376
27.01.2025 10:49:00.000 UTC,2768.175,2768.285,2767.155,2767.465,0.02799
27.01.2025 10:50:00.000 UTC,2767.415,2768.995,2767.415,2768.965,0.0228
27.01.2025 10:51:00.000 UTC,2768.995,2769.635,2768.248,2769.375,0.03288
27.01.2025 10:52:00.000 UTC,2769.395,2769.985,2769.065,2769.775,0.02856
27.01.2025 10:53:00.000 UTC,2769.805,2770.865,2769.605,2770.725,0.02712
27.01.2025 10:54:00.000 UTC,2770.715,2770.715,2769.935,2770.145,0.03975
27.01.2025 10:55:00.000 UTC,2769.958,2769.958,2767.855,2767.855,0.04677
27.01.2025 10:56:00.000 UTC,2767.855,2768.665,2767.635,2768.485,0.04254
27.01.2025 10:57:00.000 UTC,2768.495,2768.955,2768.465,2768.685,0.04524
27.01.2025 10:58:00.000 UTC,2768.705,2768.705,2767.485,2767.798,0.08362
27.01.2025 10:59:00.000 UTC,2767.798,2768.295,2767.685,2767.825,0.08892
27.01.2025 11:00:00.000 UTC,2767.765,2767.965,2766.955,2767.065,0.07485
27.01.2025 11:01:00.000 UTC,2767.065,2767.215,2766.328,2766.515,0.05133
27.01.2025 11:02:00.000 UTC,2766.528,2766.945,2766.348,2766.785,0.04486
27.01.2025 11:03:00.000 UTC,2766.765,2767.705,2766.195,2766.235,0.0441
27.01.2025 11:04:00.000 UTC,2766.215,2766.478,2765.565,2765.695,0.0462
27.01.2025 11:05:00.000 UTC,2765.718,2766.035,2765.195,2765.325,0.04138
27.01.2025 11:06:00.000 UTC,2765.315,2765.635,2764.845,2765.635,0.02367
27.01.2025 11:07:00.000 UTC,2765.675,2766.825,2765.355,2766.825,0.0204
27.01.2025 11:08:00.000 UTC,2766.695,2767.035,2766.245,2766.245,0.01968
27.01.2025 11:09:00.000 UTC,2766.235,2766.705,2765.985,2766.295,0.02157
27.01.2025 11:10:00.000 UTC,2766.235,2767.015,2766.105,2766.985,0.02109
27.01.2025 11:11:00.000 UTC,2766.945,2767.855,2766.945,2767.465,0.02124
27.01.2025 11:12:00.000 UTC,2767.475,2767.485,2766.615,2767.005,0.0294
27.01.2025 11:13:00.000 UTC,2767.135,2767.655,2766.445,2767.595,0.02604
27.01.2025 11:14:00.000 UTC,2767.595,2767.595,2766.865,2766.915,0.0396
